first_name,last_name,product_name,product_type,sr_id,customer_id,product_id,sr_description,sr_open_date,sr_close_date,sr_type,channel
AUDRIE,Birkenshaw,Platinum Times Card,credit card,2096,61,2093,Platinum Times Card credit card Complaint,2021-06-21 00:00:00.000,2021-06-21 00:00:00.000,Complaint,Phone Banking
IVETTE,Asple,Diners Club Black,credit card,2005,764,2527,Diners Club Black credit card Product Support,2021-05-29 00:00:00.000,2021-05-30 00:00:00.000,Product Support,Net Banking
IVETTE,Asple,Diners Club Black,credit card,1537,764,2527,Diners Club Black credit card Complaint,2021-05-29 00:00:00.000,2021-05-30 00:00:00.000,Complaint,Net Banking
IVETTE,Asple,Diners Club Black,credit card,831,764,2527,Diners Club Black credit card Product Support,2021-05-29 00:00:00.000,2021-05-30 00:00:00.000,Product Support,Branch
LURLINE,Cookney,Equities,Equities,266,513,1999,Equities Equities Complaint,2021-05-15 00:00:00.000,2021-05-15 00:00:00.000,Complaint,Phone Banking
BRIETTA,Roulston,Diners Club Black,credit card,1856,132,1544,Diners Club Black credit card Enquiry,2021-04-18 00:00:00.000,2021-04-18 00:00:00.000,Enquiry,Phone Banking
JERRIE,Sorbey,Diners Club Black,credit card,2048,363,4323,Diners Club Black credit card Product Support,2021-04-16 00:00:00.000,2021-04-16 00:00:00.000,Product Support,Phone Banking
BAUDOIN,Sinnett,Franklin Templeton MF,mutual funds,423,873,3101,Franklin Templeton MF mutual funds Product Support,2021-04-15 00:00:00.000,2021-04-16 00:00:00.000,Product Support,Branch
ERL,Biner,Equities,Equities,2308,729,1869,Equities Equities Product Support,2021-03-17 00:00:00.000,2021-03-18 00:00:00.000,Product Support,Net Banking
ERL,Biner,Equities,Equities,1544,729,1869,Equities Equities Enquiry,2021-03-17 00:00:00.000,2021-03-18 00:00:00.000,Enquiry,Phone Banking
ERL,Biner,Equities,Equities,1304,729,1869,Equities Equities Complaint,2021-03-17 00:00:00.000,2021-03-18 00:00:00.000,Complaint,Phone Banking
ROSELIN,Cowdrey,Jet Privilege World,credit card,1361,465,1189,Jet Privilege World credit card Complaint,2021-02-17 00:00:00.000,2021-02-17 00:00:00.000,Complaint,Phone Banking
D'ARCY,Babcock,Jet Privilege World,credit card,2041,931,649,Jet Privilege World credit card Enquiry,2021-01-26 00:00:00.000,2021-01-28 00:00:00.000,Enquiry,Net Banking
CARLYNNE,Yvens,Diners Club Black,credit card,661,621,348,Diners Club Black credit card Enquiry,2021-07-12 00:00:00.000,2021-07-12 00:00:00.000,Enquiry,Net Banking
OLIVIER,Emmer,Equities,Equities,2850,82,1916,Equities Equities Complaint,2021-04-10 00:00:00.000,2021-04-10 00:00:00.000,Complaint,Branch
STAVRO,Bickers,Equities,Equities,2173,957,3956,Equities Equities Complaint,2021-06-15 00:00:00.000,2021-06-17 00:00:00.000,Complaint,Net Banking
NIKOLAS,Muslim,Diners Club Black,credit card,1845,136,3988,Diners Club Black credit card Complaint,2021-06-03 00:00:00.000,2021-06-03 00:00:00.000,Complaint,Branch
CALLIE,Zoellner,Diners Club Black,credit card,2112,658,4082,Diners Club Black credit card Complaint,2021-09-17 00:00:00.000,2021-09-17 00:00:00.000,Complaint,Branch
DALLAS,Howcroft,JPMorgan MF,mutual funds,2885,80,642,JPMorgan MF mutual funds Enquiry,2021-06-13 00:00:00.000,2021-06-13 00:00:00.000,Enquiry,Phone Banking
DALLAS,Howcroft,JPMorgan MF,mutual funds,2207,80,642,JPMorgan MF mutual funds Complaint,2021-09-19 00:00:00.000,2021-09-19 00:00:00.000,Complaint,Phone Banking
WARING,Mallinder,Equities,Equities,64,810,2956,Equities Equities Enquiry,2021-09-15 00:00:00.000,2021-09-16 00:00:00.000,Enquiry,Net Banking
KASS,Olyonov,Jet Privilege World,credit card,2131,275,1323,Jet Privilege World credit card Complaint,2021-08-27 00:00:00.000,2021-08-27 00:00:00.000,Complaint,Net Banking
MALVINA,Blow,Platinum Times Card,credit card,912,529,4160,Platinum Times Card credit card Product Support,2021-07-02 00:00:00.000,2021-07-02 00:00:00.000,Product Support,Branch
TIFFANI,Rudkin,JPMorgan MF,mutual funds,2578,615,3530,JPMorgan MF mutual funds Complaint,2021-06-27 00:00:00.000,2021-06-27 00:00:00.000,Complaint,Net Banking
OBEDIAH,Farnill,Diners Club Black,credit card,115,125,4541,Diners Club Black credit card Enquiry,2021-11-17 00:00:00.000,2021-11-17 00:00:00.000,Enquiry,Net Banking
SHERIE,Alstead,Diners Club Black,credit card,200,793,4927,Diners Club Black credit card Product Support,2021-09-20 00:00:00.000,2021-09-21 00:00:00.000,Product Support,Phone Banking
KAREEM,Pelfer,Jet Privilege World,credit card,1926,759,4865,Jet Privilege World credit card Product Support,2021-09-24 00:00:00.000,2021-09-25 00:00:00.000,Product Support,Branch
AARON,Blaker,Diners Club Black,credit card,1476,384,4835,Diners Club Black credit card Product Support,2021-09-22 00:00:00.000,2021-09-22 00:00:00.000,Product Support,Branch
KATALIN,Tatchell,Diners Club Black,credit card,2861,905,4133,Diners Club Black credit card Enquiry,2021-07-06 00:00:00.000,2021-07-08 00:00:00.000,Enquiry,Phone Banking
KATALIN,Tatchell,Diners Club Black,credit card,223,905,4133,Diners Club Black credit card Complaint,2021-03-27 00:00:00.000,2021-03-29 00:00:00.000,Complaint,Net Banking
EIMILE,Staterfield,Jet Privilege World,credit card,2538,740,2163,Jet Privilege World credit card Enquiry,2021-09-13 00:00:00.000,2021-09-14 00:00:00.000,Enquiry,Branch
CALV,Tuxsell,Diners Club Black,credit card,2465,516,4783,Diners Club Black credit card Product Support,2021-08-30 00:00:00.000,2021-08-30 00:00:00.000,Product Support,Phone Banking
BARRET,Perrycost,Diners Club Black,credit card,2519,340,734,Diners Club Black credit card Enquiry,2021-12-29 00:00:00.000,2021-12-29 00:00:00.000,Enquiry,Phone Banking
BARRET,Perrycost,Diners Club Black,credit card,1611,340,734,Diners Club Black credit card Complaint,2021-02-28 00:00:00.000,2021-02-28 00:00:00.000,Complaint,Branch
MARYANNE,Chandler,JPMorgan MF,mutual funds,241,994,3586,JPMorgan MF mutual funds Product Support,2021-07-03 00:00:00.000,2021-07-05 00:00:00.000,Product Support,Net Banking
ROANNA,Bonwell,Jet Privilege World,credit card,2802,817,2348,Jet Privilege World credit card Product Support,2021-02-28 00:00:00.000,2021-02-28 00:00:00.000,Product Support,Branch
ROANNA,Bonwell,Jet Privilege World,credit card,2009,817,2348,Jet Privilege World credit card Complaint,2021-05-14 00:00:00.000,2021-05-15 00:00:00.000,Complaint,Phone Banking
ROANNA,Bonwell,Jet Privilege World,credit card,327,817,2348,Jet Privilege World credit card Product Support,2021-08-13 00:00:00.000,2021-08-14 00:00:00.000,Product Support,Branch
LIBBIE,Jeffress,Platinum Times Card,credit card,1828,35,2125,Platinum Times Card credit card Enquiry,2021-02-18 00:00:00.000,2021-02-18 00:00:00.000,Enquiry,Net Banking
LIBBIE,Jeffress,Platinum Times Card,credit card,986,35,2125,Platinum Times Card credit card Complaint,2021-02-22 00:00:00.000,2021-02-22 00:00:00.000,Complaint,Phone Banking
WILMER,Rosterne,Jet Privilege World,credit card,2709,721,3630,Jet Privilege World credit card Product Support,2021-02-10 00:00:00.000,2021-02-11 00:00:00.000,Product Support,Branch
CODI,Chiechio,Jet Privilege World,credit card,1325,26,2886,Jet Privilege World credit card Product Support,2021-04-26 00:00:00.000,2021-04-26 00:00:00.000,Product Support,Phone Banking
IKE,Epton,Equities,Equities,983,638,3911,Equities Equities Complaint,2021-03-28 00:00:00.000,2021-03-28 00:00:00.000,Complaint,Phone Banking
MAGNUM,Armstrong,Jet Privilege World,credit card,2257,599,2110,Jet Privilege World credit card Complaint,2021-04-21 00:00:00.000,2021-04-21 00:00:00.000,Complaint,Net Banking
MAGNUM,Armstrong,Jet Privilege World,credit card,567,599,2110,Jet Privilege World credit card Product Support,2021-09-10 00:00:00.000,2021-09-10 00:00:00.000,Product Support,Branch
KAHLIL,Mitcheson,Platinum Times Card,Equities,1415,250,3748,Platinum Times Card Equities Complaint,2021-06-23 00:00:00.000,2021-06-23 00:00:00.000,Complaint,Phone Banking
KAHLIL,Mitcheson,Platinum Times Card,credit card,478,250,3541,Platinum Times Card credit card Product Support,2021-06-23 00:00:00.000,2021-06-23 00:00:00.000,Product Support,Net Banking
DALIS,Cromblehome,Platinum Times Card,Equities,659,88,4304,Platinum Times Card Equities Complaint,2021-06-01 00:00:00.000,2021-06-01 00:00:00.000,Complaint,Phone Banking
KATHYE,Gino,Platinum Times Card,credit card,1239,576,571,Platinum Times Card credit card Complaint,2021-04-22 00:00:00.000,2021-04-22 00:00:00.000,Complaint,Branch
TRAVERS,McVittie,Platinum Times Card,Equities,365,604,3021,Platinum Times Card Equities Product Support,2021-02-26 00:00:00.000,2021-02-26 00:00:00.000,Product Support,Phone Banking
SUZI,Sherrington,Platinum Times Card,credit card,2154,119,688,Platinum Times Card credit card Enquiry,2021-02-14 00:00:00.000,2021-02-14 00:00:00.000,Enquiry,Branch
MERRY,Windibank,Platinum Times Card,Equities,1243,371,2305,Platinum Times Card Equities Complaint,2021-01-21 00:00:00.000,2021-01-21 00:00:00.000,Complaint,Net Banking
LOGAN,Beauchamp,Platinum Times Card,credit card,1802,776,1885,Platinum Times Card credit card Complaint,2021-01-10 00:00:00.000,2021-01-11 00:00:00.000,Complaint,Phone Banking
JEANA,Lakeland,Platinum Times Card,credit card,781,457,39,Platinum Times Card credit card Complaint,2021-12-26 00:00:00.000,2021-12-26 00:00:00.000,Complaint,Net Banking
ODILLE,Suggate,Platinum Times Card,credit card,748,283,1688,Platinum Times Card credit card Product Support,2021-12-22 00:00:00.000,2021-12-22 00:00:00.000,Product Support,Net Banking
ALLSUN,Grinikhin,Platinum Times Card,Equities,686,155,790,Platinum Times Card Equities Enquiry,2021-11-21 00:00:00.000,2021-11-21 00:00:00.000,Enquiry,Phone Banking
ELLSWERTH,Lavielle,Platinum Times Card,credit card,2231,822,377,Platinum Times Card credit card Product Support,2021-11-01 00:00:00.000,2021-11-02 00:00:00.000,Product Support,Phone Banking
ELLSWERTH,Lavielle,Platinum Times Card,credit card,1492,822,377,Platinum Times Card credit card Enquiry,2021-11-01 00:00:00.000,2021-11-02 00:00:00.000,Enquiry,Net Banking
ADDY,Pedican,Platinum Times Card,Equities,1063,105,4255,Platinum Times Card Equities Product Support,2021-10-28 00:00:00.000,2021-10-28 00:00:00.000,Product Support,Net Banking
ADDY,Pedican,Platinum Times Card,credit card,1010,105,1744,Platinum Times Card credit card Complaint,2021-10-28 00:00:00.000,2021-10-28 00:00:00.000,Complaint,Phone Banking
ADDY,Pedican,Platinum Times Card,credit card,476,105,1744,Platinum Times Card credit card Product Support,2021-10-28 00:00:00.000,2021-10-28 00:00:00.000,Product Support,Phone Banking
MIGUEL,Cabell,Platinum Times Card,Equities,1065,278,4146,Platinum Times Card Equities Complaint,2021-10-25 00:00:00.000,2021-10-25 00:00:00.000,Complaint,Branch
MIGUEL,Cabell,Platinum Times Card,Equities,2446,278,2783,Platinum Times Card Equities Enquiry,2021-10-25 00:00:00.000,2021-10-25 00:00:00.000,Enquiry,Net Banking
GLENINE,Favel,Platinum Times Card,credit card,1790,311,1731,Platinum Times Card credit card Enquiry,2021-10-21 00:00:00.000,2021-10-21 00:00:00.000,Enquiry,Phone Banking
GLENINE,Favel,Platinum Times Card,Equities,2621,311,3904,Platinum Times Card Equities Product Support,2021-10-21 00:00:00.000,2021-10-21 00:00:00.000,Product Support,Phone Banking
GLENINE,Favel,Platinum Times Card,Equities,134,311,3904,Platinum Times Card Equities Complaint,2021-10-21 00:00:00.000,2021-10-21 00:00:00.000,Complaint,Phone Banking
LAURALEE,Innocent,Platinum Times Card,Equities,303,898,1782,Platinum Times Card Equities Product Support,2021-10-06 00:00:00.000,2021-10-07 00:00:00.000,Product Support,Branch
TORRANCE,Sokale,Platinum Times Card,credit card,2190,746,888,Platinum Times Card credit card Enquiry,2021-09-17 00:00:00.000,2021-09-18 00:00:00.000,Enquiry,Branch
UDALE,Entwisle,Platinum Times Card,Equities,1797,519,3220,Platinum Times Card Equities Product Support,2021-09-14 00:00:00.000,2021-09-14 00:00:00.000,Product Support,Branch
JEMIE,O'dell,Platinum Times Card,Equities,2412,770,4667,Platinum Times Card Equities Product Support,2021-08-21 00:00:00.000,2021-08-22 00:00:00.000,Product Support,Branch
WAINWRIGHT,Bane,Diners Club Black,credit card,1543,22,1840,Diners Club Black credit card Product Support,2021-07-21 00:00:00.000,2021-07-21 00:00:00.000,Product Support,Net Banking
WAINWRIGHT,Bane,Diners Club Black,credit card,301,22,1840,Diners Club Black credit card Enquiry,2021-07-21 00:00:00.000,2021-07-21 00:00:00.000,Enquiry,Net Banking
DOROTHEE,Caine,Diners Club Black,Equities,2172,380,3835,Diners Club Black Equities Complaint,2021-07-17 00:00:00.000,2021-07-17 00:00:00.000,Complaint,Branch
DOROTHEE,Caine,Diners Club Black,Equities,1348,380,3835,Diners Club Black Equities Enquiry,2021-07-17 00:00:00.000,2021-07-17 00:00:00.000,Enquiry,Net Banking
DONOVAN,Maplethorp,Diners Club Black,credit card,2050,42,3380,Diners Club Black credit card Enquiry,2021-05-17 00:00:00.000,2021-05-17 00:00:00.000,Enquiry,Net Banking
CHRISTEL,Russen,Diners Club Black,Equities,1401,422,4184,Diners Club Black Equities Complaint,2021-05-10 00:00:00.000,2021-05-10 00:00:00.000,Complaint,Branch
LYNDE,Denidge,Diners Club Black,credit card,2341,152,4205,Diners Club Black credit card Product Support,2021-05-07 00:00:00.000,2021-05-07 00:00:00.000,Product Support,Net Banking
ALDRICH,Meron,Diners Club Black,Equities,582,258,4232,Diners Club Black Equities Complaint,2021-05-07 00:00:00.000,2021-05-07 00:00:00.000,Complaint,Branch
ALDRICH,Meron,Diners Club Black,Equities,531,258,4232,Diners Club Black Equities Product Support,2021-05-07 00:00:00.000,2021-05-07 00:00:00.000,Product Support,Branch
KATHYE,Gino,Diners Club Black,Equities,2659,576,618,Diners Club Black Equities Product Support,2021-05-02 00:00:00.000,2021-05-02 00:00:00.000,Product Support,Net Banking
JIMMY,McIlhone,Diners Club Black,Equities,1875,784,2205,Diners Club Black Equities Complaint,2021-04-27 00:00:00.000,2021-04-28 00:00:00.000,Complaint,Branch
BIRON,Burkitt,Diners Club Black,Equities,1204,185,488,Diners Club Black Equities Enquiry,2021-03-04 00:00:00.000,2021-03-04 00:00:00.000,Enquiry,Net Banking
WAINWRIGHT,Bane,Diners Club Black,Equities,1847,22,3167,Diners Club Black Equities Product Support,2021-03-01 00:00:00.000,2021-03-01 00:00:00.000,Product Support,Phone Banking
WAINWRIGHT,Bane,Diners Club Black,Equities,842,22,3167,Diners Club Black Equities Complaint,2021-03-01 00:00:00.000,2021-03-01 00:00:00.000,Complaint,Phone Banking
ASHER,Skittles,Diners Club Black,Equities,2387,831,2887,Diners Club Black Equities Complaint,2021-02-13 00:00:00.000,2021-02-14 00:00:00.000,Complaint,Phone Banking
ASHER,Skittles,Diners Club Black,Equities,1170,831,2887,Diners Club Black Equities Product Support,2021-02-13 00:00:00.000,2021-02-14 00:00:00.000,Product Support,Branch
ASHER,Skittles,Diners Club Black,credit card,2502,831,1691,Diners Club Black credit card Complaint,2021-02-01 00:00:00.000,2021-02-02 00:00:00.000,Complaint,Branch
ASHER,Skittles,Diners Club Black,credit card,668,831,1691,Diners Club Black credit card Product Support,2021-02-01 00:00:00.000,2021-02-02 00:00:00.000,Product Support,Phone Banking
MARGARETTA,Armell,Diners Club Black,Equities,2625,843,2734,Diners Club Black Equities Complaint,2021-04-25 00:00:00.000,2021-04-26 00:00:00.000,Complaint,Branch
BEATRIX,Prise,Diners Club Black,credit card,1624,408,2488,Diners Club Black credit card Product Support,2021-11-10 00:00:00.000,2021-11-10 00:00:00.000,Product Support,Net Banking
HARBERT,Sanchiz,Diners Club Black,Equities,2401,907,4115,Diners Club Black Equities Product Support,2021-11-23 00:00:00.000,2021-11-25 00:00:00.000,Product Support,Net Banking
BAIL,Hawkshaw,Diners Club Black,Equities,495,929,2293,Diners Club Black Equities Product Support,2021-01-22 00:00:00.000,2021-01-24 00:00:00.000,Product Support,Branch
TADIO,Jansens,Diners Club Black,Equities,760,383,4136,Diners Club Black Equities Complaint,2021-08-28 00:00:00.000,2021-08-28 00:00:00.000,Complaint,Net Banking
TADIO,Jansens,Diners Club Black,credit card,444,383,2786,Diners Club Black credit card Product Support,2021-01-06 00:00:00.000,2021-01-06 00:00:00.000,Product Support,Branch
ALLEEN,Bazell,Diners Club Black,credit card,2559,218,2039,Diners Club Black credit card Product Support,2021-07-19 00:00:00.000,2021-07-19 00:00:00.000,Product Support,Branch
ALLEEN,Bazell,Diners Club Black,credit card,2025,218,2039,Diners Club Black credit card Enquiry,2021-07-19 00:00:00.000,2021-07-19 00:00:00.000,Enquiry,Branch
SUZI,Sherrington,Diners Club Black,Equities,2320,119,1053,Diners Club Black Equities Product Support,2021-09-24 00:00:00.000,2021-09-24 00:00:00.000,Product Support,Net Banking
EMELITA,Raitt,Jet Privilege World,credit card,657,339,775,Jet Privilege World credit card Product Support,2021-08-11 00:00:00.000,2021-08-11 00:00:00.000,Product Support,Branch
ELINORE,Willingam,Jet Privilege World,credit card,75,531,115,Jet Privilege World credit card Product Support,2021-03-26 00:00:00.000,2021-03-26 00:00:00.000,Product Support,Branch
ELINORE,Willingam,Jet Privilege World,credit card,2838,531,115,Jet Privilege World credit card Complaint,2021-05-11 00:00:00.000,2021-05-11 00:00:00.000,Complaint,Branch
ELINORE,Willingam,Jet Privilege World,credit card,2334,531,115,Jet Privilege World credit card Enquiry,2021-01-27 00:00:00.000,2021-01-27 00:00:00.000,Enquiry,Branch
ELINORE,Willingam,Jet Privilege World,credit card,636,531,115,Jet Privilege World credit card Complaint,2021-03-29 00:00:00.000,2021-03-29 00:00:00.000,Complaint,Branch
ELINORE,Willingam,Jet Privilege World,Equities,2488,531,1812,Jet Privilege World Equities Product Support,2021-11-24 00:00:00.000,2021-11-24 00:00:00.000,Product Support,Net Banking
TANN,Trudgeon,Jet Privilege World,Equities,42,722,3402,Jet Privilege World Equities Complaint,2021-03-17 00:00:00.000,2021-03-18 00:00:00.000,Complaint,Branch
EMELITA,Raitt,Jet Privilege World,Equities,1991,339,2108,Jet Privilege World Equities Complaint,2021-03-18 00:00:00.000,2021-03-18 00:00:00.000,Complaint,Phone Banking
BENNIE,Riddell,Jet Privilege World,Equities,586,741,4039,Jet Privilege World Equities Complaint,2021-06-01 00:00:00.000,2021-06-02 00:00:00.000,Complaint,Net Banking
BENNIE,Riddell,Jet Privilege World,credit card,2830,741,2790,Jet Privilege World credit card Complaint,2021-02-28 00:00:00.000,2021-03-01 00:00:00.000,Complaint,Net Banking
MARION,Collings,Platinum Times Card,Equities,1619,981,1855,Platinum Times Card Equities Enquiry,2021-10-01 00:00:00.000,2021-10-03 00:00:00.000,Enquiry,Phone Banking
MARION,Collings,Platinum Times Card,Equities,350,981,1855,Platinum Times Card Equities Complaint,2021-10-01 00:00:00.000,2021-10-03 00:00:00.000,Complaint,Phone Banking
ALLSUN,Grinikhin,Diners Club Black,credit card,1794,155,541,Diners Club Black credit card Complaint,2021-03-07 00:00:00.000,2021-03-07 00:00:00.000,Complaint,Branch
